1F6K67kS,31,verb,schwanken,drehen,dist1,lower-right,FALSE,2025-11-21T09:05:30Z,4731,2025-11-21,Weiblich,Deutsch;;,2021-05-22,4.501026694045175
1F6K67kS,32,noun,zucchini,zucchini,target,upper-right,TRUE,2025-11-21T09:05:34Z,3296,2025-11-21,Weiblich,Deutsch;;,2021-05-22,4.501026694045175
1F6K67kS,33,verb,tuermen,oeffnen,dist3,lower-right,FALSE,2025-11-21T09:05:41Z,6151,2025-11-21,Weiblich,Deutsch;;,2021-05-22,4.501026694045175
1F6K67kS,34,verb,befreien,befreien,target,lower-right,TRUE,2025-11-21T09:05:45Z,2865,2025-11-21,Weiblich,Deutsch;;,2021-05-22,4.501026694045175
1F6K67kS,35,noun,kajak,bumerang,dist3,lower-right,FALSE,2025-11-21T09:05:51Z,4318,2025-11-21,Weiblich,Deutsch;;,2021-05-22,4.501026694045175
1F6K67kS,36,verb,abseilen,abseilen,target,upper-left,TRUE,2025-11-21T09:05:58Z,5361,2025-11-21,Weiblich,Deutsch;;,2021-05-22,4.501026694045175
1F6K67kS,37,verb,tuscheln,tuschen,dist2,upper-right,FALSE,2025-11-21T09:06:04Z,4186,2025-11-21,Weiblich,Deutsch;;,2021-05-22,4.501026694045175
1F6K67kS,38,noun,hummer,mikroskop,dist3,upper-left,FALSE,2025-11-21T09:06:08Z,3612,2025-11-21,Weiblich,Deutsch;;,2021-05-22,4.501026694045175
1F6K67kS,39,noun,nelke,veilchen,dist1,lower-right,FALSE,2025-11-21T09:06:14Z,4217,2025-11-21,Weiblich,Deutsch;;,2021-05-22,4.501026694045175
1F6K67kS,40,verb,betrachten,zeigen,dist1,lower-right,FALSE,2025-11-21T09:06:21Z,5599,2025-11-21,Weiblich,Deutsch;;,2021-05-22,4.501026694045175
1F6K67kS,41,noun,flunder,flunder,target,lower-right,TRUE,2025-11-21T09:06:25Z,3063,2025-11-21,Weiblich,Deutsch;;,2021-05-22,4.501026694045175
1F6K67kS,42,noun,cello,cello,target,lower-left,TRUE,2025-11-21T09:06:29Z,3070,2025-11-21,Weiblich,Deutsch;;,2021-05-22,4.501026694045175
1F6K67kS,1,noun,auge,auge,target,upper-left,TRUE,2026-02-13T09:04:16Z,2504,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,2,verb,schweben,schweben,target,lower-left,TRUE,2026-02-13T09:04:21Z,3581,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,3,noun,moehre,moehre,target,lower-right,TRUE,2026-02-13T09:04:33Z,4545,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,4,noun,ameise,ameise,target,upper-right,TRUE,2026-02-13T09:04:37Z,2799,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,5,verb,jonglieren,jonglieren,target,upper-right,TRUE,2026-02-13T09:04:41Z,2653,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,6,noun,elch,elch,target,upper-left,TRUE,2026-02-13T09:04:47Z,4070,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,7,noun,chor,chor,target,upper-right,TRUE,2026-02-13T09:04:52Z,3051,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,8,verb,torkeln,torkeln,target,upper-left,TRUE,2026-02-13T09:05:00Z,6401,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,9,verb,studieren,studieren,target,lower-right,TRUE,2026-02-13T09:05:06Z,4620,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,10,verb,operieren,operieren,target,lower-left,TRUE,2026-02-13T09:05:11Z,4062,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,11,noun,ventilator,ventilator,target,lower-left,TRUE,2026-02-13T09:05:16Z,3807,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,12,verb,waehlen,ueberlegen,dist1,upper-right,FALSE,2026-02-13T09:05:22Z,4647,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,13,noun,rucola,rucola,target,lower-right,TRUE,2026-02-13T09:05:27Z,3927,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,14,verb,scheren,scheren,target,upper-right,TRUE,2026-02-13T09:05:32Z,4619,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,15,noun,giraffe,giraffe,target,upper-left,TRUE,2026-02-13T09:05:36Z,2436,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,16,noun,palme,palme,target,lower-left,TRUE,2026-02-13T09:05:40Z,3242,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,17,verb,tadeln,loben,dist1,lower-right,FALSE,2026-02-13T09:05:46Z,4895,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,18,noun,ananas,ananas,target,lower-right,TRUE,2026-02-13T09:05:50Z,2253,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,19,verb,empfangen,empfangen,target,lower-right,TRUE,2026-02-13T09:05:54Z,3368,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,20,verb,verloben,verloben,target,upper-left,TRUE,2026-02-13T09:06:00Z,4353,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,21,noun,ozean,fluss,dist1,lower-left,FALSE,2026-02-13T09:06:06Z,4344,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,22,verb,faulenzen,faulenzen,target,upper-left,TRUE,2026-02-13T09:06:11Z,4055,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,23,noun,gazelle,libelle,dist2,upper-left,FALSE,2026-02-13T09:06:15Z,3160,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,24,verb,liefern,liefern,target,lower-left,TRUE,2026-02-13T09:06:22Z,6141,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,25,noun,pfifferling,kastanie,dist1,lower-right,FALSE,2026-02-13T09:06:28Z,3643,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,26,verb,dekorieren,dekorieren,target,upper-right,TRUE,2026-02-13T09:06:32Z,3435,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,27,verb,bekennen,ziehen,dist3,lower-left,FALSE,2026-02-13T09:06:40Z,6464,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,28,noun,ruine,ruine,target,lower-right,TRUE,2026-02-13T09:06:45Z,4031,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,29,noun,labyrinth,wirbelwind,dist2,lower-right,FALSE,2026-02-13T09:06:51Z,4354,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,30,noun,orchidee,orchidee,target,lower-left,TRUE,2026-02-13T09:06:57Z,4409,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,31,verb,schwanken,schenken,dist2,lower-left,FALSE,2026-02-13T09:07:04Z,5908,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,32,noun,zucchini,brokkoli,dist1,lower-right,FALSE,2026-02-13T09:07:09Z,3183,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,33,verb,tuermen,oeffnen,dist3,lower-right,FALSE,2026-02-13T09:07:15Z,5015,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,34,verb,befreien,befreien,target,lower-right,TRUE,2026-02-13T09:07:22Z,5266,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,35,noun,kajak,bumerang,dist3,lower-right,FALSE,2026-02-13T09:07:26Z,2721,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,36,verb,abseilen,abseilen,target,upper-left,TRUE,2026-02-13T09:07:30Z,3808,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,37,verb,tuscheln,tuschen,dist2,upper-right,FALSE,2026-02-13T09:07:35Z,3167,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,38,noun,hummer,hummer,target,upper-right,TRUE,2026-02-13T09:07:39Z,3065,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,39,noun,nelke,nelke,target,upper-right,TRUE,2026-02-13T09:07:42Z,2873,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,40,verb,betrachten,zeigen,dist1,lower-right,FALSE,2026-02-13T09:07:47Z,4370,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,41,noun,flunder,flunder,target,lower-right,TRUE,2026-02-13T09:07:51Z,2695,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1F6K67kS,42,noun,cello,cello,target,lower-left,TRUE,2026-02-13T09:07:56Z,4440,2026-02-13,Weiblich,Deutsch;;,2021-05-22,4.731006160164271
1wxZaYFP,1,noun,auge,auge,target,upper-left,TRUE,2025-12-03T13:25:54Z,6169,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,2,verb,schweben,schweben,target,lower-left,TRUE,2025-12-03T13:26:01Z,5797,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,3,noun,moehre,moehre,target,lower-right,TRUE,2025-12-03T13:26:05Z,3532,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,4,noun,ameise,ameise,target,upper-right,TRUE,2025-12-03T13:26:10Z,3928,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,5,verb,jonglieren,jonglieren,target,upper-right,TRUE,2025-12-03T13:27:13Z,62248,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,6,noun,elch,elch,target,upper-left,TRUE,2025-12-03T13:27:19Z,4816,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,7,noun,chor,rohr,dist2,upper-left,FALSE,2025-12-03T13:27:34Z,13948,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,8,verb,torkeln,torkeln,target,upper-left,TRUE,2025-12-03T13:27:51Z,15822,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,9,verb,studieren,unterrichten,dist1,upper-right,FALSE,2025-12-03T13:28:14Z,21078,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,10,verb,operieren,operieren,target,lower-left,TRUE,2025-12-03T13:28:19Z,4081,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,11,noun,ventilator,ventilator,target,lower-left,TRUE,2025-12-03T13:28:24Z,3433,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,12,verb,waehlen,waehlen,target,lower-right,TRUE,2025-12-03T13:28:30Z,5327,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,13,noun,rucola,rosenkohl,dist1,lower-left,FALSE,2025-12-03T13:28:46Z,15607,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,14,verb,scheren,scheren,target,upper-right,TRUE,2025-12-03T13:28:51Z,3369,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,15,noun,giraffe,giraffe,target,upper-left,TRUE,2025-12-03T13:28:55Z,3424,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,16,noun,palme,palme,target,lower-left,TRUE,2025-12-03T13:29:02Z,3142,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,17,verb,tadeln,radeln,dist2,lower-left,FALSE,2025-12-03T13:29:16Z,13014,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,18,noun,ananas,ananas,target,lower-right,TRUE,2025-12-03T13:29:20Z,3370,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,19,verb,empfangen,empfangen,target,lower-right,TRUE,2025-12-03T13:29:29Z,7523,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,20,verb,verloben,vergeben,dist2,lower-left,FALSE,2025-12-03T13:29:39Z,8674,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,21,noun,ozean,ozean,target,upper-left,TRUE,2025-12-03T13:29:45Z,4002,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,22,verb,faulenzen,faulenzen,target,upper-left,TRUE,2025-12-03T13:29:59Z,13208,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,23,noun,gazelle,libelle,dist2,upper-left,FALSE,2025-12-03T13:30:04Z,4150,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,24,verb,liefern,liefern,target,lower-left,TRUE,2025-12-03T13:30:11Z,5889,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,25,noun,pfifferling,pfifferling,target,upper-left,TRUE,2025-12-03T13:30:28Z,16614,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,26,verb,dekorieren,dekorieren,target,upper-right,TRUE,2025-12-03T13:30:33Z,3698,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,27,verb,bekennen,ziehen,dist3,lower-left,FALSE,2025-12-03T13:30:41Z,6208,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,28,noun,ruine,ruine,target,lower-right,TRUE,2025-12-03T13:30:59Z,16385,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,29,noun,labyrinth,labyrinth,target,lower-left,TRUE,2025-12-03T13:31:07Z,6699,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,30,noun,orchidee,banner,dist3,lower-right,FALSE,2025-12-03T13:31:20Z,12360,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,31,verb,schwanken,schenken,dist2,lower-left,FALSE,2025-12-03T13:31:39Z,16262,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,32,noun,zucchini,bikini,dist2,upper-left,FALSE,2025-12-03T13:31:43Z,2837,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,33,verb,tuermen,kruemmen,dist2,upper-right,FALSE,2025-12-03T13:31:53Z,7567,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,34,verb,befreien,befreien,target,lower-right,TRUE,2025-12-03T13:31:58Z,4054,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,35,noun,kajak,bumerang,dist3,lower-right,FALSE,2025-12-03T13:32:08Z,4876,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,36,verb,abseilen,abseilen,target,upper-left,TRUE,2025-12-03T13:32:14Z,4402,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,37,verb,tuscheln,tuschen,dist2,upper-right,FALSE,2025-12-03T13:32:18Z,3212,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,38,noun,hummer,hummer,target,upper-right,TRUE,2025-12-03T13:32:27Z,8310,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,39,noun,nelke,nelke,target,upper-right,TRUE,2025-12-03T13:32:39Z,5363,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,40,verb,betrachten,zeigen,dist1,lower-right,FALSE,2025-12-03T13:32:48Z,6321,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,41,noun,flunder,flunder,target,lower-right,TRUE,2025-12-03T13:32:55Z,5601,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,42,noun,cello,harfe,dist1,lower-right,FALSE,2025-12-03T13:33:11Z,15907,2025-12-03,Weiblich,Deutsch;;,2020-09-10,5.229295003422314
1wxZaYFP,1,noun,auge,auge,target,upper-left,TRUE,2026-03-04T13:09:30Z,14082,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,2,verb,schweben,schweben,target,lower-left,TRUE,2026-03-04T13:09:42Z,10512,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,3,noun,moehre,moehre,target,lower-right,TRUE,2026-03-04T13:09:48Z,4377,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,4,noun,ameise,ameise,target,upper-right,TRUE,2026-03-04T13:09:57Z,3205,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,5,verb,jonglieren,jonglieren,target,upper-right,TRUE,2026-03-04T13:11:14Z,75685,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,6,noun,elch,elch,target,upper-left,TRUE,2026-03-04T13:11:23Z,6639,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,7,noun,chor,orchester,dist1,lower-right,FALSE,2026-03-04T13:11:42Z,17344,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,8,verb,torkeln,schnorcheln,dist2,upper-right,FALSE,2026-03-04T13:12:06Z,23333,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,9,verb,studieren,studieren,target,lower-right,TRUE,2026-03-04T13:12:15Z,7046,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,10,verb,operieren,operieren,target,lower-left,TRUE,2026-03-04T13:12:35Z,18487,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,11,noun,ventilator,ventilator,target,lower-left,TRUE,2026-03-04T13:12:40Z,3431,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,12,verb,waehlen,waehlen,target,lower-right,TRUE,2026-03-04T13:12:49Z,7740,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,13,noun,rucola,rosenkohl,dist1,lower-left,FALSE,2026-03-04T13:12:54Z,3547,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,14,verb,scheren,scheren,target,upper-right,TRUE,2026-03-04T13:13:01Z,4747,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,15,noun,giraffe,giraffe,target,upper-left,TRUE,2026-03-04T13:13:06Z,4065,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,16,noun,palme,palme,target,lower-left,TRUE,2026-03-04T13:13:11Z,4228,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,17,verb,tadeln,fluestern,dist3,upper-left,FALSE,2026-03-04T13:13:37Z,24064,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,18,noun,ananas,ananas,target,lower-right,TRUE,2026-03-04T13:13:41Z,3167,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,19,verb,empfangen,einfangen,dist2,upper-left,FALSE,2026-03-04T13:14:03Z,20984,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,20,verb,verloben,vergeben,dist2,lower-left,FALSE,2026-03-04T13:14:12Z,7041,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,21,noun,ozean,ozean,target,upper-left,TRUE,2026-03-04T13:14:18Z,4958,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,22,verb,faulenzen,faulenzen,target,upper-left,TRUE,2026-03-04T13:14:28Z,8065,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,23,noun,gazelle,gazelle,target,lower-right,TRUE,2026-03-04T13:14:37Z,8310,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,24,verb,liefern,liefern,target,lower-left,TRUE,2026-03-04T13:14:43Z,4824,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,25,noun,pfifferling,pfifferling,target,upper-left,TRUE,2026-03-04T13:14:53Z,7891,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,26,verb,dekorieren,dekorieren,target,upper-right,TRUE,2026-03-04T13:14:58Z,4217,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,27,verb,bekennen,bekennen,target,upper-left,TRUE,2026-03-04T13:15:10Z,9631,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,28,noun,ruine,ruine,target,lower-right,TRUE,2026-03-04T13:15:18Z,5866,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,29,noun,labyrinth,labyrinth,target,lower-left,TRUE,2026-03-04T13:15:24Z,4832,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,30,noun,orchidee,banner,dist3,lower-right,FALSE,2026-03-04T13:15:31Z,5847,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,31,verb,schwanken,drehen,dist1,lower-right,FALSE,2026-03-04T13:15:37Z,4253,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,32,noun,zucchini,bikini,dist2,upper-left,FALSE,2026-03-04T13:15:42Z,3663,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,33,verb,tuermen,kruemmen,dist2,upper-right,FALSE,2026-03-04T13:15:54Z,10112,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,34,verb,befreien,befreien,target,lower-right,TRUE,2026-03-04T13:15:59Z,3689,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,35,noun,kajak,bumerang,dist3,lower-right,FALSE,2026-03-04T13:16:05Z,4436,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,36,verb,abseilen,abseilen,target,upper-left,TRUE,2026-03-04T13:16:11Z,5035,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,37,verb,tuscheln,tuschen,dist2,upper-right,FALSE,2026-03-04T13:16:16Z,3256,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,38,noun,hummer,hummer,target,upper-right,TRUE,2026-03-04T13:16:23Z,5603,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,39,noun,nelke,nelke,target,upper-right,TRUE,2026-03-04T13:16:30Z,5465,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,40,verb,betrachten,telefonieren,dist3,upper-left,FALSE,2026-03-04T13:16:40Z,7567,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,41,noun,flunder,pyramide,dist3,upper-right,FALSE,2026-03-04T13:16:49Z,7443,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
1wxZaYFP,42,noun,cello,harfe,dist1,lower-right,FALSE,2026-03-04T13:16:55Z,4881,2026-03-04,Weiblich,Deutsch;;,2020-09-10,5.478439425051334
2S6zsJDR,1,noun,auge,auge,target,upper-left,TRUE,2026-02-20T08:49:42Z,2576,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,2,verb,schweben,schweben,target,lower-left,TRUE,2026-02-20T08:49:47Z,3955,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,3,noun,moehre,moehre,target,lower-right,TRUE,2026-02-20T08:49:50Z,2516,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,4,noun,ameise,ameise,target,upper-right,TRUE,2026-02-20T08:49:54Z,2946,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,5,verb,jonglieren,jonglieren,target,upper-right,TRUE,2026-02-20T08:50:00Z,4585,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,6,noun,elch,elch,target,upper-left,TRUE,2026-02-20T08:50:03Z,2257,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,7,noun,chor,chor,target,upper-right,TRUE,2026-02-20T08:50:09Z,4378,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,8,verb,torkeln,torkeln,target,upper-left,TRUE,2026-02-20T08:50:18Z,8755,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,9,verb,studieren,marschieren,dist2,upper-left,FALSE,2026-02-20T08:50:26Z,6430,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,10,verb,operieren,operieren,target,lower-left,TRUE,2026-02-20T08:50:31Z,4140,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,11,noun,ventilator,ventilator,target,lower-left,TRUE,2026-02-20T08:50:36Z,3473,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,12,verb,waehlen,ueberlegen,dist1,upper-right,FALSE,2026-02-20T08:50:45Z,8344,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,13,noun,rucola,rosenkohl,dist1,lower-left,FALSE,2026-02-20T08:50:50Z,3424,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,14,verb,scheren,scheren,target,upper-right,TRUE,2026-02-20T08:50:56Z,5085,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,15,noun,giraffe,giraffe,target,upper-left,TRUE,2026-02-20T08:51:06Z,2546,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,16,noun,palme,palme,target,lower-left,TRUE,2026-02-20T08:51:17Z,9372,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,17,verb,tadeln,fluestern,dist3,upper-left,FALSE,2026-02-20T08:51:33Z,15615,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
2S6zsJDR,18,noun,ananas,ananas,target,lower-right,TRUE,2026-02-20T08:51:46Z,12011,2026-02-20,Weiblich,Deutsch;;,2019-11-18,6.2587268993839835
